Pattern;Message;
(?:(?:25[0-5]|2[0-4][0-9]|[01]?[0-9][0-9]?)\\[?\\.\\]?){3}(?:25[0-5]|2[0-4][0-9]|[01]?[0-9][0-9]?);ERROR: nonmonadic regex!
(?:#{validateUrlDecOctet}(?:\.#{validateUrlDecOctet}){3});ERROR: nonmonadic regex!
[&|?](?:star)?t=((\d+[hms]?){1,3});Error: Creating loop in NCA.
.*(?:([0-9a-f]):?(?:\1:?){5}).*;Not supported: references \1
^([^:]+: (([\w\"]+ ){0,6}));Error: Creating loop in NCA.
(\r\n|\n|\u2424){2,};ERROR: nonmonadic regex!
^(Hello( hello)+\.\s*){2}$;Error: Creating loop in NCA.
\.(?:\r\n|\r|\n)|(?:\r\n|\r|\n){2};ERROR: nonmonadic regex!
(?:\r\n|\r|\n){3,};ERROR: nonmonadic regex!
\b(?:(?:25[0-5]|2[0-4][0-9]|[01]?[0-9][0-9]?)\.){3}(?:25[0-5]|2[0-4][0-9]|[01]?[0-9][0-9]?)$;Not implemented: word-boundary \b
^\s*((?:[a-z]+_){0,2}jsonb?(?:_[a-z]+){0,2})\([^)]*\);Error: Creating loop in NCA.
(\d\d\d\d)(\d\d){5};ERROR: nonmonadic regex!
\b(?:(?:25[0-5]|2[0-4]\d|[01]?\d\d?)\.){3}(?:25[0-5]|2[0-4]\d|[01]?\d\d?)$;Not implemented: word-boundary \b
(\r\n|\r|\n){2,};ERROR: nonmonadic regex!
function[ ]?\w*\([\w,]*\)\{(?:\S[ \n]?){100,}\};Error: Creating loop in NCA.
(00){1,2}$;ERROR: nonmonadic regex!
(00){15,15}01;ERROR: nonmonadic regex!
^\s*(\S)(\S{3})(\S{3})(\S{3})(?:\s+\S+){3}\s+(\d+)\s+(\w+\s+\d+)\s+([\d:]+)\s+(.+)$;Error: Creating loop in NCA.
\A([a-z\u00e0\u00e2\u00e7\u00e9\u00e8\u00ea\u00eb\u00ee\u00ef\u00f4\u00fb\u00f9\u00fc\u00ff\u00f1\u00e6\u0153]+\.? ?){2,}\z;Error: Creating loop in NCA.
^(\r\n|\r|\n){2}$;ERROR: nonmonadic regex!
^\s*Image:\s+re[lv]\/((\d+\.){1,3}\d+);Error: Creating loop in NCA.
([^\]])(\[br\ \/\]){8}([^\[]);ERROR: nonmonadic regex!
.* ((?:[0-9]+\.){3}[0-9]+) .* \[(.*?)\] (GET|POST) (\S+) .* generated (\d+) bytes in (\d+) msecs .*;Match generation with mixed lazy and eager loops currently not supported.
((center|top|bottom|right|left) ?){2};ERROR: nonmonadic regex!
([^\]])(\[br\ \/\]){5}([^\[]);ERROR: nonmonadic regex!
^data(?:\[[^]]+\]){3}(\[data\](?:\[[^]]+\]){4,})$;Error: Creating loop in NCA.
ICE_Dims.{92}((_?(X|\d+)){13});Error: Creating loop in NCA.
^(\/[^\/\s]+){2,}$;Error: Creating loop in NCA.
^(\/[a-z]+=[^=]*){3,}$;Error: Creating loop in NCA.
sqlalchemy/([a-z_]+/){0,2}[a-z_]+\.py;Error: Creating loop in NCA.
(?:(?:one\n){3}(?:two\n){2});ERROR: nonmonadic regex!
(ff){16}001d0200000006800f03000104;ERROR: nonmonadic regex!
<sip:quaff@(\d+\.){3}\d+:\d+;transport=UDP;ob;arbitrary-param=\"<\/uri>\">$;Error: Creating loop in NCA.
\b((25[0-5]|2[0-4][0-9]|[01]?[0-9][0-9]?)(\.|$)){4}\b;Not implemented: word-boundary \b
(?:(?:2[0-4]\d|25[0-5]|[01]?\d\d?)\.){3}(?:2[0-4]\d|25[0-5]|[01]?\d\d?);ERROR: nonmonadic regex!
([0-9a-zA-Z]{1}[0-9a-zA-Z]{1}[:]{1}){5}[0-9a-zA-Z]{1}[0-9a-zA-Z]{1};ERROR: nonmonadic regex!
^[0-9]{8}\.([A-Z][a-z]+){4}$;Error: Creating loop in NCA.
^(?:\n                    (?:\w+_){2,}map             # foo_bar_map\n                  | (?:\w+_)*\w+_(?:\w+_)*\w+s  # foo_bars\n                  | (?:\w+_)*\w+s_(?:\w+_)*\w+s # foos_bars\n               )$;Error: Creating loop in NCA.
(\n\s?){3,};Error: Creating loop in NCA.
^(?:([^\t]+)\t)(?:[^\t]+\t){7,};Error: Creating loop in NCA.
^(-?[a-z]+){1,7}\.json$;Error: Creating loop in NCA.
(a\1?){2};Not supported: references \1
pool/([a-z_]+/){0,2}[a-z_]+\.py;Error: Creating loop in NCA.
(testdata/abc\..\b ?){2};Not implemented: word-boundary \b
((25[0-5]|2[0-4][0-9]|[01]?[0-9][0-9]?)\.){3}(25[0-5]|2[0-4][0-9]|[01]?[0-9][0-9]?)$;ERROR: nonmonadic regex!
(ff){16}001d0200000006800f03000180;ERROR: nonmonadic regex!
github\.com(?:\/[^/]+){2}($|#);Error: Creating loop in NCA.
<body.*<script( src=\"jsfile\"| type=\"text/javascript\"| wdom_id=\"\d+\"){3}>\s*</script>.*</body;Error: Creating loop in NCA.
^S-\d-\d+-(\d+-){1,14}\d+$;Error: Creating loop in NCA.
(foo){2}(bar)\g<1>;analýza (foo){2}(bar)\g<1> - Nerozpoznaná řídicí sekvence \g.
([0-2]\d)(:[0-5]\d){1,2};ERROR: nonmonadic regex!
^(?:\d[\ |-]?){9}[\d|X]$;Error: Creating loop in NCA.
^([A-Za-z]+(, | & )){0,5}[A-Za-z]+$;Error: Creating loop in NCA.
^(eslint(-\w+){0,3}|exported|globals?)(\s|$);Error: Creating loop in NCA.
([Aa](\s+[0-9]+){3})\s+([01])\s*([01]);Error: Creating loop in NCA.
((2[0-4]\d|25[0-5]|[01]?\d\d?)\.){3}(2[0-4]\d|25[0-5]|[01]?\d\d?);ERROR: nonmonadic regex!
(?:\.\s?){2,}\.;Error: Creating loop in NCA.
((?:\d+|\.|-){5,7});Error: Creating loop in NCA.
^(\w+\.? ?){2,3}$;Error: Creating loop in NCA.
([0-9]|[0-9][0-9]|[01][0-9][0-9]|2[0-4][0-9]|25[0-5])(\.([0-9]|[0-9][0-9]|[01][0-9][0-9]|2[0-4][0-9]|25[0-5])){3};ERROR: nonmonadic regex!
^([a-zA-Z0-9]+ ?){0,5}$;Error: Creating loop in NCA.
^<ol>(<li>[ \w.]+<\/li>){3}<\/ol>$;Error: Creating loop in NCA.
\.(\w+){2,4}$;Error: Creating loop in NCA.
([^\]])(\[br\ \/\]){7}([^\[]);ERROR: nonmonadic regex!
^(?:\d+\.){3}\d+;Error: Creating loop in NCA.
^\h*[*-](?:\h?[*-]){2,}(?:\n+|$);analýza ^\h*[*-](?:\h?[*-]){2,}(?:\n+|$) - Nerozpoznaná řídicí sekvence \h.
^((25[0-5]|2[0-4][0-9]|[01]?[0-9][0-9]?).){3}(25[0-5]|2[0-4][0-9]|[01]?[0-9][0-9]?)$;ERROR: nonmonadic regex!
^\/?sap\/opu\/odata4((?:\/[^/]+){5})(\/[^/]+){1}(\/.*)?;Error: Creating loop in NCA.
^\s*\d{1,6}(\s+[a-zA-Z\-]+){1,3}\s*$;Error: Creating loop in NCA.
\A([A-Za-z]+, ){8}[A-Za-z]+ & [A-Za-z]+\z;Error: Creating loop in NCA.
((?:(?:25[0-5]|2[0-4][0-9]|[01]?[0-9][0-9]?)\.){3}(?:25[0-5]|2[0-4][0-9]|[01]?[0-9][0-9]?));ERROR: nonmonadic regex!
(\%\%[\+\-\=\~]? (PROCESS|WRAPPER|FOREACH|BLOCK|END|INSERT|INCLUDE)\b .* [\+\-\=\~]?\%\%.*){2};Not implemented: word-boundary \b
app/code/([A-z_]+/){3}|app/locale/[^\n]*|app/etc/modules/[^\n]*|app/design/([^/\n]+/?){6}|(shell|js|skin)/[^\n]+|lib/[A-z]+/;Error: Creating loop in NCA.
^((\d+\.){17}\d+);Error: Creating loop in NCA.
\A(?<region>([[:alnum:]]+'?-?.?,?\s?){1,5}), (?<country>([[:alnum:]]+\s?){1,5})\z;Error: Creating loop in NCA.
\s*(-?[0-9]{1,3})\n                          \s*(-?[0-9]{1,3})\n                          \s*(-?[0-9]{1,3}) #h,k,l\n                          \s*(-?[0-9]+\.[0-9]+)\n                          \s*(-?[0-9]+\.[0-9]+) #I, SigI\n                          ([\s*-?[0-9]+\.[0-9]+){2}  #Peak, background\n                          \s*([0-9]+\.[0-9]+)\n                          \s*([0-9]+\.[0-9]+) #fs, ssi;Error: Creating loop in NCA.
((([1-9]?|1\d)\d|2([0-4]\d|5[0-5]))\.){3}(([1-9]?|1\d)\d|2([0-4]\d|5[0-5]));ERROR: nonmonadic regex!
bbox(\s+-?\d+){4};Error: Creating loop in NCA.
version=\"([0-9]+\.?){1,3}\";Error: Creating loop in NCA.
((\3|b)\2(a)){2,};Not supported: references \1
^( rgb \( (?: \d+% , ){2} \d+% \) )$;Error: Creating loop in NCA.
\A([A-Za-z]+(, | & )){0,5}[A-Za-z]+\z;Error: Creating loop in NCA.
^([a-z-])([a-z-]{9})  # -rw-r--r--\n      \s+\d*                # 1\n\t(?:\s+\w+){2}         # root root\n  \s+\d+                # 312\n    \s+\w+\s+\d+\s+[\d:]+ # Aug 1 1994\n      \s+(.+)               # welcome.msg\n\t$;Error: Creating loop in NCA.
^(http[s]?\:\/\/)?((25[0-5]|2[0-4][0-9]|[01]?[0-9][0-9]?)(\.(25[0-5]|2[0-4][0-9]|[01]?[0-9][0-9]?)){3})(:[0-9]+)?$;ERROR: nonmonadic regex!
^(\d+(\.|_)){0,2}\d+;Error: Creating loop in NCA.
\A(25[0-5]|2[0-4]\d|[0-1]?\d?\d)(\.(25[0-5]|2[0-4]\d|[0-1]?\d?\d)){3}\z;ERROR: nonmonadic regex!
U3\/((\d+|\.){5,});Error: Creating loop in NCA.
^ *DEFINE_args\(([^,\"]+, *){1,2} *\".+\"\);Error: Creating loop in NCA.
(25[0-5]|2[0-4][0-9]|[01]?[0-9][0-9]?)(\.(25[0-5]|2[0-4][0-9]|[01]?[0-9][0-9]?)){3};ERROR: nonmonadic regex!
\A(\w+\.? ?){2,3}\z;Error: Creating loop in NCA.
\b(((25[0-5]|2[0-4][0-9]|[01]?[0-9][0-9]?)\.){3}(25[0-5]|2[0-4][0-9]|[01]?[0-9][0-9]?))\b;Not implemented: word-boundary \b
bladeIpAddress\">((25[0-5]|2[0-4][0-9]|[01]?[0-9][0-9]?)(\\.(25[0-5]|2[0-4][0-9]|[01]?[0-9][0-9]?)){3});ERROR: nonmonadic regex!
^(25[0-5]|2[0-4][0-9]|[01]?[0-9][0-9]?)(\.(25[0-5]|2[0-4][0-9]|[01]?[0-9][0-9]?)){3}$;ERROR: nonmonadic regex!
^( rgb \( (?: \d+ , ){2} \d+ \) )$;Error: Creating loop in NCA.
(\.adobe\.com|www\.google(\.\w+){1,2}|^duckduckgo\.com|^search\.yahoo\.com)$;Error: Creating loop in NCA.
(.*?)(_\d\d){1,2};Match generation with mixed lazy and eager loops currently not supported.
[^:\-](?:[0-9A-F][0-9A-F][:\-]){5}[0-9A-F][0-9A-F][^:\-];ERROR: nonmonadic regex!
^(\d+\.){2}\d+([a-z](\w+)?)?$;Error: Creating loop in NCA.
(__NEW_LINE__){3,};ERROR: nonmonadic regex!
\/bbs\/[-_\w]+\/(?:\w+\.){4}html$;Error: Creating loop in NCA.
(?:\S\S ){3}(\S);ERROR: nonmonadic regex!
